121.638,23.9433,2024,5,24,4.1,30.5,21,39,0
121.651,23.8457,2024,5,24,4.4,1.1,11,52,37
121.949,24.3023,2024,5,24,4.1,22.3,11,10,4
121.652,24.002,2024,5,24,3.6,33.7,10,42,56
121.471,23.9533,2024,5,24,3.4,17.9,7,27,10
121.989,24.4892,2024,5,24,4,15.6,6,26,44
121.563,24.025,2024,5,24,4.1,7.5,3,29,57
121.302,23.9342,2024,5,23,4.3,5.8,21,59,28
121.54,23.8067,2024,5,23,4,5.2,0,0,53
121.727,23.8548,2024,5,22,4.1,5.3,16,6,2
121.739,23.8287,2024,5,22,5.3,5.9,16,0,40
121.861,24.3412,2024,5,22,3.3,9.3,12,27,2
122.568,24.4098,2024,5,22,4.8,53.3,11,9,3
121.923,24.4513,2024,5,22,3.4,14.4,9,14,28
122.64,24.5838,2024,5,21,4.7,104.2,17,16,48
121.823,24.1578,2024,5,20,3.6,23.6,18,50,51
121.834,24.1385,2024,5,20,4.2,24,17,22,31
121.842,24.1557,2024,5,20,4.5,22.7,17,20,15
122.341,24.0422,2024,5,20,4.8,24.3,15,56,3
121.694,24.0405,2024,5,20,3.3,21.7,6,19,16
120.514,23.2362,2024,5,20,4.3,17,4,35,41
121.761,24.0668,2024,5,19,4.4,27.9,21,52,6
121.82,24.2835,2024,5,19,3.9,8.5,19,22,31
121.732,24.178,2024,5,19,3.3,13.4,17,50,24
121.437,23.6842,2024,5,19,3.6,6.8,16,23,52
121.71,24.0627,2024,5,19,3.6,30.8,16,18,9
121.769,24.1902,2024,5,19,4.3,19.9,10,55,21
121.856,23.7955,2024,5,19,4.5,12.5,2,0,29
121.621,23.8287,2024,5,18,3.9,36.2,18,21,36
121.484,23.9095,2024,5,18,3.4,16.8,15,45,11
121.579,23.9373,2024,5,18,3.1,9.5,6,33,6
121.56,23.742,2024,5,18,3.3,6.9,5,0,48
121.568,23.8247,2024,5,17,3.5,7.2,16,21,48
121.59,23.8947,2024,5,17,3,9.7,15,4,13
121.655,23.9323,2024,5,17,3.8,40.4,13,30,49
121.643,23.92,2024,5,17,4.8,36.5,11,49,55
121.643,24.0293,2024,5,17,3.7,34.5,10,45,51
121.731,24.0242,2024,5,17,3.6,26.6,3,57,42
121.657,24.2142,2024,5,16,3.7,28.2,22,52,21
121.662,24.209,2024,5,16,4.5,29.6,22,46,24
121.746,23.8157,2024,5,16,3.8,17.8,11,11,13
121.326,23.9172,2024,5,15,3.4,4.9,2,41,59
121.533,23.7653,2024,5,14,3.4,7.1,21,25,11
121.686,24.174,2024,5,14,3.7,34.7,19,18,41
121.693,24.0385,2024,5,14,4.8,22.5,10,34,15
121.697,24.2492,2024,5,14,3.2,12.8,5,37,25
121.664,24.1145,2024,5,13,4.1,28.5,23,55,43
121.667,23.8918,2024,5,13,4,45.1,22,10,53
120.964,23.8207,2024,5,13,4.1,21.1,15,57,27
121.869,24.2882,2024,5,13,3.3,11.3,14,6,7
121.262,23.4145,2024,5,12,3.5,7.4,15,14,29
121.862,24.2967,2024,5,12,3.1,11.8,9,28,52
121.677,24.1067,2024,5,12,3.6,18.3,7,48,48
121.582,24.0287,2024,5,12,4.1,8.1,5,47,10
121.744,24.2212,2024,5,12,3.2,16.7,4,22,54
121.683,24.2388,2024,5,12,4.8,29.3,3,7,33
121.674,24.2328,2024,5,12,4,28.8,2,36,56
121.665,24.04,2024,5,12,3.9,25.4,2,36,35
121.575,23.9352,2024,5,11,3.4,8.3,19,11,14
121.585,23.9313,2024,5,11,4.4,9.5,19,9,18
121.734,24.0408,2024,5,11,5,27.8,17,44,39
121.598,23.8785,2024,5,11,4,7.4,13,16,30
121.629,23.8663,2024,5,11,5,6.5,13,16,2
121.635,23.8795,2024,5,11,3.7,6.5,12,35,23
121.601,23.8823,2024,5,11,4.1,11.8,7,7,43
121.466,23.7648,2024,5,11,4,9.2,5,50,58
121.837,24.2345,2024,5,11,3.6,8.5,3,57,30
121.824,24.2038,2024,5,11,3.5,7.8,2,8,51
121.599,23.9178,2024,5,11,3.7,10.1,1,41,27
121.525,23.7077,2024,5,10,3.6,5,21,2,39
121.592,23.911,2024,5,10,3.8,11.3,16,40,22
121.651,23.8943,2024,5,10,4.3,7,16,10,22
121.833,24.2132,2024,5,10,4.5,7.2,15,50,41
121.851,24.205,2024,5,10,4.6,6.1,15,49,28
121.851,24.2133,2024,5,10,4.9,7.2,15,46,6
121.834,24.2315,2024,5,10,6,7.7,15,45,18
121.611,23.8575,2024,5,10,4.3,9.8,9,40,20
121.607,23.854,2024,5,10,5.1,6.7,9,37,22
121.592,23.7115,2024,5,10,5.2,8.2,9,35,39
121.823,24.2033,2024,5,10,3.7,8,6,40,58
121.602,23.9147,2024,5,9,4.6,11.1,20,36,25
121.65,24.0472,2024,5,9,3.6,14.8,11,2,44
121.65,23.866,2024,5,9,3.9,29,5,35,49
122.403,24.1032,2024,5,8,4.9,27.7,19,31,27
121.589,23.7422,2024,5,8,4.8,8,16,40,43
121.504,23.6877,2024,5,8,3.9,2.9,14,35,59
121.58,23.9213,2024,5,8,3.4,11.1,9,5,46
121.597,23.9258,2024,5,8,3.3,12.8,6,9,50
121.586,23.9227,2024,5,8,2.6,10.6,5,5,36
121.619,23.922,2024,5,8,3.1,12.4,4,21,10
121.593,23.9233,2024,5,8,4.5,10.7,4,19,58
121.46,23.7655,2024,5,8,4.3,10.5,1,21,16
121.866,24.2867,2024,5,7,3.7,12.6,23,7,17
121.547,23.7727,2024,5,7,4.8,21.3,20,48,42
121.587,23.902,2024,5,7,3.2,10.6,19,56,39
121.769,24.0962,2024,5,7,3.5,25.6,9,1,10
121.55,23.7692,2024,5,7,4.1,21.6,8,22,32
121.477,23.9685,2024,5,7,3.1,18.5,4,43,39
121.84,24.1852,2024,5,7,4.2,7.9,2,10,40
121.583,23.7135,2024,5,6,3.8,7.1,21,18,24
121.641,24.0215,2024,5,6,3.6,28.8,20,11,14
121.557,23.7742,2024,5,6,4.1,24,19,44,17
121.545,23.7712,2024,5,6,3.7,22.2,18,31,22
121.566,23.7627,2024,5,6,3.6,26.6,18,3,5
121.519,23.7572,2024,5,6,4.3,23.8,17,54,26
121.541,23.7533,2024,5,6,5.9,24.8,17,52,46
121.532,23.7815,2024,5,6,4.1,27.8,17,49,53
121.562,23.7658,2024,5,6,6,27.7,17,45,32
121.944,24.1388,2024,5,6,4.1,26.4,13,35,12
121.756,24.2265,2024,5,6,3.4,9.2,13,15,52
121.764,24.0895,2024,5,5,3.8,25.4,10,25,43
121.552,23.6822,2024,5,5,3.6,3.5,9,23,26
121.673,24.1542,2024,5,4,3.9,27.3,22,30,23
121.56,23.7923,2024,5,4,3.6,7,21,56,9
121.466,23.7775,2024,5,4,3.8,9.7,14,4,46
121.47,23.9328,2024,5,4,3.5,18.6,11,58,34
121.772,23.992,2024,5,4,4.4,16.2,11,22,59
121.659,24.239,2024,5,4,4.1,15.6,10,31,58
121.592,23.7613,2024,5,4,4.2,8.4,7,40,40
121.504,23.6743,2024,5,4,3.7,4.1,5,35,27
121.61,23.7293,2024,5,4,4.5,8.7,3,21,15
121.654,24.1978,2024,5,4,3.7,32.8,2,10,11
121.594,23.9002,2024,5,3,4.1,10.4,17,35,12
121.567,23.8058,2024,5,3,4.1,9.6,15,26,8
121.601,23.8985,2024,5,2,4.1,29.5,15,51,1
121.736,24.2067,2024,5,2,3.7,16.6,9,41,14
121.562,23.8405,2024,5,1,3.7,6.3,23,5,52
121.559,23.8903,2024,5,1,3.6,6.2,20,13,40
121.573,23.9283,2024,5,1,3.2,10.4,17,7,43
121.925,24.4483,2024,5,1,3.2,14.7,9,37,53
121.635,23.771,2024,5,1,3.7,8.6,7,21,12
121.71,24.2098,2024,5,1,4.2,18.1,7,12,43
121.571,23.7675,2024,5,1,3.3,8.4,1,56,13
121.578,23.7377,2024,4,30,4.2,5,21,58,3
121.262,23.8023,2024,4,30,4.4,7.5,17,35,30
121.293,23.6513,2024,4,30,3.5,5,17,18,15
121.593,23.7738,2024,4,30,3.8,7.2,16,30,6
121.651,24.1825,2024,4,30,4.2,35.4,12,7,49
121.597,23.9202,2024,4,30,3.4,3.4,4,15,47
121.708,23.9273,2024,4,30,4,50.4,1,13,24
121.695,24.226,2024,4,30,3.7,10.8,0,57,24
121.68,24.1045,2024,4,30,4.7,15.4,0,21,46
121.72,24.2533,2024,4,29,3.7,33.9,23,21,56
121.69,24.2805,2024,4,29,4.4,27.6,23,21,13
120.883,24.2733,2024,4,29,3.8,27.7,19,43,31
121.734,24.1875,2024,4,29,3.4,19.7,9,1,22
121.515,23.756,2024,4,29,3.3,5,7,44,11
121.691,24.2575,2024,4,29,3.8,28.4,3,55,1
