121.4395	23.793	2021	04	20	2.63	14.37	20	34	07
121.469	23.8033	2021	04	20	2.61	7.42	20	39	36
121.4652	23.8143	2021	04	20	2.36	9.91	21	08	22
121.4713	23.8037	2021	04	20	2.34	12.61	21	08	44
121.4648	23.8955	2021	04	21	3.28	15.88	01	36	45
121.4438	23.8207	2021	04	21	4.05	14.68	03	01	47
121.4677	23.898	2021	04	21	3.08	15.86	06	51	26
121.4695	23.742	2021	04	21	2.4	8.86	14	05	29
121.6902	23.548	2021	04	21	2.47	33.04	16	07	27
121.4287	23.8395	2021	04	22	2.74	17.31	01	03	37
121.4748	23.8045	2021	04	22	2.92	8.48	01	13	11
121.4708	23.8067	2021	04	22	2.3	12.28	12	16	21
121.4702	23.7785	2021	04	22	3.77	10.47	15	10	36
121.4575	23.9083	2021	04	22	3.11	15.77	23	34	28
121.2718	23.6218	2021	04	23	2.35	8.12	07	22	50
121.5315	23.8257	2021	04	23	2.41	10.39	09	41	21
121.444	23.7943	2021	04	23	2.61	13.93	09	43	03
121.4685	23.9212	2021	04	23	2.32	18.46	15	01	01
121.463	23.9288	2021	04	23	2.76	17.83	15	02	46
121.4703	23.9218	2021	04	23	2.93	17.81	15	36	36
121.434	23.8328	2021	04	23	2.41	20.62	16	23	14
121.4685	23.9243	2021	04	23	2.61	15.63	21	32	22
121.6185	23.7848	2021	04	24	2.45	30.49	00	03	03
121.4742	23.7812	2021	04	24	3.11	8.17	14	46	09
121.4772	23.786	2021	04	24	3.51	8.97	14	55	23
121.4743	23.7855	2021	04	24	2.4	8.85	15	10	10
121.4822	23.788	2021	04	24	2.97	9.13	15	23	19
121.4728	23.7795	2021	04	24	3.49	8.88	15	41	53
121.4725	23.7878	2021	04	24	2.41	8.95	15	55	22
121.4507	23.8725	2021	04	24	3.9	17.72	21	37	30
121.4462	23.8807	2021	04	24	2.42	18.14	23	23	44
121.4395	23.8985	2021	04	24	2.49	19.07	23	46	39
121.5523	23.8432	2021	04	25	2.34	6.95	00	20	24
121.6015	23.8562	2021	04	25	3.88	23.92	05	55	07
121.5	23.4778	2021	04	25	2.38	30.23	06	14	04
121.7132	23.5562	2021	04	25	2.34	31.84	08	34	19
121.4593	23.8815	2021	04	25	2.68	18.36	19	30	28
121.4383	23.8893	2021	04	25	2.56	18.57	22	19	13
121.7047	24.012	2021	04	26	2.43	18.92	01	42	36
121.4738	23.8985	2021	04	26	3.29	16.23	06	46	12
121.4537	23.8772	2021	04	26	2.6	18.73	12	15	38
121.4448	23.8428	2021	04	26	2.83	18.03	12	34	43
121.4295	23.862	2021	04	26	3.2	16.62	13	38	34
121.4738	23.9063	2021	04	26	2.34	16.16	22	22	23
121.4712	23.7902	2021	04	27	2.72	8.94	00	29	31
121.4387	23.7928	2021	04	27	2.68	13.73	02	27	34
